Landmarks,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20
Coordinates,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.06006515026092529,0.32899147272109985,0.023960450664162636,0.1411011815071106,0.22745001316070557,-0.010185237973928452,0.1862228512763977,0.0785098671913147,-0.03416278213262558,0.16894787549972534,-0.03538930416107178,-0.06309137493371964,0.08187055587768555,-0.06413888931274414,-0.09126902371644974,0.06924140453338623,-0.027350783348083496,0.015511156059801579,0.07188963890075684,-0.1438075304031372,-0.030276693403720856,0.09995019435882568,-0.2124153971672058,-0.055026642978191376,0.11862373352050781,-0.2633477747440338,-0.06993569433689117,0.0,0.0,0.0,0.04257404804229736,-0.09994968771934509,-0.07186829298734665,0.09664815664291382,-0.0035761594772338867,-0.08639699220657349,0.09028184413909912,0.04209083318710327,-0.07594607025384903,-0.059607893228530884,0.04151433706283569,-0.02236880362033844,-0.0005206465721130371,-0.019683539867401123,-0.1103973388671875,0.045971453189849854,0.08562475442886353,-0.09598135203123093,0.019575178623199463,0.12483692169189453,-0.06133417785167694,-0.11869114637374878,0.09447228908538818,-0.0458606481552124,-0.056503623723983765,0.03322380781173706,-0.10012988746166229,-0.013567894697189331,0.09994161128997803,-0.0771653801202774,-0.038284629583358765,0.13324445486068726,-0.04665309935808182
2,0.07307785749435425,0.3295935392379761,0.02295726165175438,0.15021008253097534,0.2332630753517151,-0.014112668111920357,0.19243526458740234,0.08817672729492188,-0.04243328422307968,0.17621737718582153,-0.02478814125061035,-0.07545414566993713,0.09276801347732544,-0.05762195587158203,-0.10725025832653046,0.06837105751037598,-0.026017189025878906,0.013632074929773808,0.07344210147857666,-0.13638776540756226,-0.03379236161708832,0.09873640537261963,-0.20810449123382568,-0.05658051371574402,0.1190682053565979,-0.2620084583759308,-0.0686105340719223,0.0,0.0,0.0,0.04682391881942749,-0.09834849834442139,-0.06920327246189117,0.09878987073898315,-0.006639063358306885,-0.07838227599859238,0.09391641616821289,0.024482309818267822,-0.06376484781503677,-0.057576268911361694,0.0391925573348999,-0.021483851596713066,0.010040342807769775,-0.012801527976989746,-0.10810798406600952,0.05493658781051636,0.09148287773132324,-0.09101814776659012,0.027681946754455566,0.12495958805084229,-0.05467759072780609,-0.1134147047996521,0.09179294109344482,-0.0446634367108345,-0.04782530665397644,0.0386773943901062,-0.09805607050657272,-0.0058062076568603516,0.10601150989532471,-0.07458467781543732,-0.03065142035484314,0.136935293674469,-0.04337172955274582
3,0.0964123010635376,0.32757341861724854,0.02453560382127762,0.16897708177566528,0.23206984996795654,-0.005711507052183151,0.20791757106781006,0.08621227741241455,-0.03391801193356514,0.19101589918136597,-0.026401817798614502,-0.06825515627861023,0.10850375890731812,-0.05857643485069275,-0.1013484001159668,0.06934112310409546,-0.029555201530456543,0.016280606389045715,0.07822203636169434,-0.13865286111831665,-0.0301474891602993,0.10664397478103638,-0.20990565419197083,-0.050937410444021225,0.1306794285774231,-0.2570877969264984,-0.061658669263124466,0.0,0.0,0.0,0.0649104118347168,-0.08824926614761353,-0.06458115577697754,0.11813414096832275,0.021897077560424805,-0.06620563566684723,0.10375142097473145,0.06047248840332031,-0.04840407893061638,-0.05244565010070801,0.040126919746398926,-0.02395666390657425,0.02815866470336914,-0.01369708776473999,-0.10319387912750244,0.07477891445159912,0.08824050426483154,-0.0799647867679596,0.043377578258514404,0.12106537818908691,-0.04356848821043968,-0.10179769992828369,0.0942845344543457,-0.04965868219733238,-0.024880319833755493,0.04003530740737915,-0.09936003386974335,0.01651686429977417,0.10621607303619385,-0.07478681206703186,-0.013905316591262817,0.13863444328308105,-0.044698771089315414
4,0.0040694475173950195,0.3317316174507141,0.008258485235273838,0.09563034772872925,0.24090087413787842,-0.03167752921581268,0.15973103046417236,0.09365946054458618,-0.05302291363477707,0.13966453075408936,-0.0248681902885437,-0.07775615155696869,0.05746746063232422,-0.05438607931137085,-0.10163258016109467,0.07970988750457764,-0.01739323139190674,0.010270539671182632,0.08970421552658081,-0.13101381063461304,-0.031109077855944633,0.10248750448226929,-0.20204386115074158,-0.04958110302686691,0.11175274848937988,-0.2654187083244324,-0.06037421524524689,0.0,0.0,0.0,0.021789252758026123,-0.11816054582595825,-0.07190527766942978,0.06185561418533325,-0.013812899589538574,-0.08445358276367188,0.057865262031555176,0.028338193893432617,-0.06825606524944305,-0.06976079940795898,0.03342771530151367,-0.018226508051156998,-0.03140449523925781,-0.030110299587249756,-0.10558979958295822,0.0065274834632873535,0.0784369707107544,-0.09334220737218857,-0.017482101917266846,0.11422717571258545,-0.05785590410232544,-0.14209210872650146,0.0787314772605896,-0.03808194398880005,-0.0973956286907196,0.01929086446762085,-0.0904897153377533,-0.06253021955490112,0.08973866701126099,-0.07053126394748688,-0.08892613649368286,0.12039828300476074,-0.04142438620328903
5,0.003981053829193115,0.3208441138267517,0.00012779845565091819,0.08939915895462036,0.21365684270858765,-0.03496755659580231,0.14400267601013184,0.0740615725517273,-0.049863431602716446,0.11121654510498047,-0.03269094228744507,-0.066478431224823,0.028567194938659668,-0.05786123871803284,-0.08007574826478958,0.06939560174942017,-0.01808065176010132,0.010533828288316727,0.07638967037200928,-0.12340506911277771,-0.017725154757499695,0.08306938409805298,-0.1880786418914795,-0.032585423439741135,0.07746189832687378,-0.24619978666305542,-0.0446481853723526,0.0,0.0,0.0,0.010301709175109863,-0.11111581325531006,-0.05473361909389496,0.05365121364593506,-0.01983642578125,-0.06761500984430313,0.05315440893173218,0.018036842346191406,-0.0580478198826313,-0.05997443199157715,0.035524189472198486,-0.01724552921950817,-0.0350189208984375,-0.029154956340789795,-0.09103599190711975,0.013636648654937744,0.06827014684677124,-0.08176907896995544,-0.0022748708724975586,0.09982478618621826,-0.05317756533622742,-0.11807042360305786,0.08496361970901489,-0.0361291728913784,-0.07589933276176453,0.034611642360687256,-0.08321218937635422,-0.039415061473846436,0.09433537721633911,-0.06736154109239578,-0.06335699558258057,0.11743861436843872,-0.04410300776362419
6,0.008630216121673584,0.3079565167427063,0.01944630593061447,0.08845445513725281,0.22101867198944092,-0.017572425305843353,0.1437491476535797,0.07614719867706299,-0.036989644169807434,0.11366209387779236,-0.03594440221786499,-0.05690793693065643,0.02794027328491211,-0.05592361092567444,-0.07474429160356522,0.07217451930046082,-0.015708327293395996,0.010548238642513752,0.07920899987220764,-0.11600184440612793,-0.022787079215049744,0.08811512589454651,-0.18186378479003906,-0.0376930870115757,0.08143720030784607,-0.23824357986450195,-0.04945599287748337,0.0,0.0,0.0,0.014192521572113037,-0.1048513650894165,-0.0612044632434845,0.057976871728897095,-0.012903034687042236,-0.07261984795331955,0.053893595933914185,0.022342801094055176,-0.06091523915529251,-0.061596065759658813,0.03361821174621582,-0.016179032623767853,-0.024212568998336792,-0.016436100006103516,-0.09698262810707092,0.023406684398651123,0.08062344789505005,-0.08795434236526489,0.0032241642475128174,0.10520553588867188,-0.05832836776971817,-0.12031689286231995,0.08122783899307251,-0.03329048305749893,-0.06467175483703613,0.041417598724365234,-0.08638741821050644,-0.02962377667427063,0.10488969087600708,-0.0718984380364418,-0.05946195125579834,0.12538760900497437,-0.04879225790500641
7,0.00783875584602356,0.298941433429718,0.021098315715789795,0.0894521176815033,0.21533721685409546,-0.020128250122070312,0.14897385239601135,0.07275360822677612,-0.04014335572719574,0.1108722984790802,-0.036705851554870605,-0.0590551532804966,0.02650955319404602,-0.060246825218200684,-0.07590390741825104,0.07126083970069885,-0.013974785804748535,0.0071259755641222,0.07835891842842102,-0.11291283369064331,-0.025386031717061996,0.08753284811973572,-0.17692264914512634,-0.04149029776453972,0.08189788460731506,-0.23494401574134827,-0.05494966730475426,0.0,0.0,0.0,0.012031763792037964,-0.10533535480499268,-0.059792932122945786,0.05738058686256409,-0.014647603034973145,-0.07308094203472137,0.054166167974472046,0.02313774824142456,-0.06393587589263916,-0.06063342094421387,0.032756149768829346,-0.012319445610046387,-0.02556869387626648,-0.023989200592041016,-0.09072539210319519,0.024833589792251587,0.07270413637161255,-0.08121450245380402,0.007115542888641357,0.1021428108215332,-0.05248921737074852,-0.1202002465724945,0.08032578229904175,-0.02586321532726288,-0.06528747081756592,0.03744053840637207,-0.0790242850780487,-0.02836090326309204,0.10039329528808594,-0.0652635246515274,-0.057075828313827515,0.12302631139755249,-0.04304492846131325
